resource,logical_input,sample,min_eig,projection_frobenius
canonical,one,388,0.021380863060584926,4.448175902476046e-16
canonical,plus,388,0.022888800914175462,1.0709610103661279e-15
canonical,plus_i,388,0.008020146133173228,3.172967995999097e-16
canonical,zero,389,0.011465511716258925,1.175815131642182e-16
canonical,one,389,0.017910296991013014,2.1755845144644275e-16
canonical,plus,389,0.016241594228888736,4.970796316753085e-16
canonical,plus_i,389,0.011688359996475208,8.085163047845396e-16
canonical,zero,390,0.0036625169923455297,5.590090887216802e-16
canonical,one,390,0.0174296798829158,1.0347411432772105e-15
canonical,plus,390,0.011969843105213297,2.3517582248825043e-16
canonical,plus_i,390,0.0074204599722839815,8.255645891276188e-16
canonical,zero,391,0.009329908552342498,5.589724143734525e-16
canonical,one,391,0.01764937212570248,4.582909117116175e-16
canonical,plus,391,0.0069678370414500085,3.352193218236667e-16
canonical,plus_i,391,0.006967754981142236,3.2928289169292644e-16
canonical,zero,392,0.010701305339367886,2.4356832857336496e-16
canonical,one,392,0.020114037758040094,1.7813702349277614e-16
canonical,plus,392,0.02084471048052217,3.6876749041008484e-16
canonical,plus_i,392,0.013897678844545605,6.714720437824207e-16
canonical,zero,393,0.007970119347154846,2.304229857193681e-16
canonical,one,393,0.019455586453716124,1.0580324098076216e-15
canonical,plus,393,0.011361414140447076,3.200253346991308e-16
canonical,plus_i,393,0.016683499959704348,7.166097105421014e-16
canonical,zero,394,0.008551021142913345,2.24932537242414e-16
canonical,one,394,0.023514808815835474,9.619083712696754e-16
canonical,plus,394,0.004630780881431872,2.3195400094799034e-16
canonical,plus_i,394,0.011448052215773224,2.818358470266766e-16
canonical,zero,395,0.012503741901132124,1.195049764399666e-16
canonical,one,395,0.023161304270486974,4.2604533131643603e-16
canonical,plus,395,0.01850285329862375,7.865550733724513e-16
canonical,plus_i,395,0.012500415148491028,4.0871241069116157e-16
canonical,zero,396,0.007100164943563053,2.499304014428976e-16
canonical,one,396,0.017220682245119013,4.474821677870897e-16
canonical,plus,396,0.004580717889597031,8.092845246078067e-16
canonical,plus_i,396,0.014350413760600086,4.3809066739260173e-16
canonical,zero,397,0.01111383201179721,4.651554338213023e-16
canonical,one,397,0.017892899997360805,1.057786401550322e-15
canonical,plus,397,0.01914539952754787,4.3391846102802104e-16
canonical,plus_i,397,0.009880944229969274,9.750650583459642e-16
canonical,zero,398,0.006382776986990525,3.411758052407898e-16
canonical,one,398,0.017802207400988757,5.914873671513551e-16
canonical,plus,398,0.01599187668937539,8.40422948865459e-16
canonical,plus_i,398,-0.0010695160702221798,0.0012349707820907595
canonical,zero,399,0.011991071159363757,4.500024708121716e-16
canonical,one,399,0.017462208214699813,5.858877865370476e-16
canonical,plus,399,0.01734470306208689,3.152451264701017e-16
canonical,plus_i,399,0.0033634491966866077,5.107575055721916e-16
canonical,zero,400,0.008742067473983324,3.401683927415497e-16
canonical,one,400,0.018975141368605366,1.1609349304859005e-15
canonical,plus,400,0.018309748338531214,3.1708582000707727e-16
canonical,plus_i,400,0.0037661006084364493,3.2430341053124146e-16
canonical,zero,401,0.00965392562824019,5.6438417195381465e-16
canonical,one,401,0.02473280678844313,4.541154364104182e-16
canonical,plus,401,0.011705890726378718,3.2166434859160007e-16
canonical,plus_i,401,-0.002282303415576525,0.0026353769827110506
canonical,zero,402,0.00818033139901349,3.239134510590662e-17
canonical,one,402,0.018619370003764565,1.03316629312725e-15
canonical,plus,402,0.022198133864268395,1.0006415216865021e-15
canonical,plus_i,402,0.008281686259082419,4.402655741092989e-16
canonical,zero,403,0.012808693539389982,1.1758321691197856e-16
canonical,one,403,0.01845634471837388,5.820156416080745e-16
canonical,plus,403,0.02155701254831501,4.581091119072961e-16
canonical,plus_i,403,0.01910045753688792,3.582329984645114e-16
canonical,zero,404,0.007662375061640719,2.4633913219475553e-16
canonical,one,404,0.018146814698697326,6.683672962247361e-16
canonical,plus,404,0.01422057238483666,1.2532589260601793e-16
canonical,plus_i,404,0.00935346426627116,3.984261099286754e-16
canonical,zero,405,0.005361520081481164,5.623643690629371e-16
canonical,one,405,0.018950932026717285,8.125383572328055e-16
canonical,plus,405,0.010472300547118597,3.733608195314401e-16
canonical,plus_i,405,0.016662169714836,5.716112099316582e-16
canonical,zero,406,0.010597936892476288,2.449625188080334e-16
canonical,one,406,0.016724421225384617,3.9140836672290306e-16
canonical,plus,406,0.017006512240048195,6.555338461698e-16
canonical,plus_i,406,0.0017494269050519148,3.5707919145862736e-16
canonical,zero,407,0.012338003016873008,3.3820838287994442e-16
canonical,one,407,0.01485805580394085,4.408135107680721e-16
canonical,plus,407,0.015290438904707016,3.8052574047301857e-16
canonical,plus_i,407,0.005068548251728747,7.019076465612132e-16
canonical,zero,408,0.00380119529919426,1.2378569384782213e-16
canonical,one,408,0.020240785158004083,4.062174942121824e-16
canonical,plus,408,0.019813244098109885,1.1112802959471215e-15
canonical,plus_i,408,0.011036651126951926,1.665041578942231e-16
canonical,zero,409,0.010558413192233041,3.373587005679171e-16
canonical,one,409,0.020672180037670046,9.348048205022816e-16
canonical,plus,409,0.015186009321762233,7.686602223835381e-16
canonical,plus_i,409,0.006174732740549166,5.786235748711632e-16
canonical,zero,410,0.007849144603736456,5.616812714356766e-16
canonical,one,410,0.018414960219167265,5.145334290530591e-16
canonical,plus,410,0.004140810808458052,1.7005599613418396e-16
canonical,plus_i,410,0.013540393093580693,6.678492652233278e-16
canonical,zero,411,0.011370951030359663,2.331373648480806e-16
canonical,one,411,0.01450810499028786,9.135692093797632e-16
canonical,plus,411,0.02020425653824334,7.43583506702742e-16
canonical,plus_i,411,0.01612643854088078,2.7345223368279e-16
canonical,zero,412,0.008014549848699199,8.901346056541456e-17
canonical,one,412,0.02178171235471981,4.989959727799127e-16
canonical,plus,412,0.0068169635977032685,2.2813097739841887e-16
canonical,plus_i,412,0.010526028664641217,6.0482235440993185e-16
canonical,zero,413,0.00636628605310374,1.2181106703420468e-16
canonical,one,413,0.021595473353884547,1.1244183317437425e-15
canonical,plus,413,0.015294241017390922,3.486729457624655e-16
canonical,plus_i,413,0.017657561018183235,5.015083768920495e-16
canonical,zero,414,0.0066598216802427465,3.493100859257836e-16
canonical,one,414,0.020430234533726603,6.123223721242062e-16
canonical,plus,414,0.009030248046810739,1.0285900922558878e-15
canonical,plus_i,414,0.01584975954208203,4.808924440091218e-16
canonical,zero,415,0.0033127935105809604,3.376260575571912e-16
canonical,one,415,0.01861776957950872,6.8092269355523e-16
canonical,plus,415,0.02084213492975274,4.93412963834717e-16
canonical,plus_i,415,0.006877309633162863,7.785732423636786e-16
canonical,zero,416,0.009871198814516804,3.366020497406393e-16
canonical,one,416,0.01567810371550501,1.0144894501450801e-15
canonical,plus,416,0.012633414238322553,3.9288375210709974e-16
canonical,plus_i,416,0.018301609750531963,6.312981681749073e-16
canonical,zero,417,0.010117068952688778,4.0873415336568726e-17
canonical,one,417,0.021302133614649586,6.60855154606547e-16
canonical,plus,417,0.00787309892982434,2.2622017978291546e-16
canonical,plus_i,417,0.004790536880344713,2.928351190209841e-16
canonical,zero,418,0.009236790226315867,7.831140580817305e-16
canonical,one,418,0.016230590130057572,5.856663041274276e-16
canonical,plus,418,0.015813009289159324,7.694376806265175e-16
canonical,plus_i,418,0.012589571856215212,4.525518831128867e-16
canonical,zero,419,0.006808704672146562,5.0385430826617706e-17
canonical,one,419,0.016329141941644743,8.649759224329732e-16
canonical,plus,419,0.006393331514186564,6.278884281041842e-16
canonical,plus_i,419,0.017913870047479435,6.789401260752024e-16
canonical,zero,420,0.0119519331410586,7.291789600315129e-17
canonical,one,420,0.015150430783534584,5.203613445727346e-16
canonical,plus,420,-0.0035412558467205722,0.0040890900327470465
canonical,plus_i,420,0.01513706153723649,4.779576621193899e-16
canonical,zero,421,0.0067514917247593715,8.020043466552068e-16
canonical,one,421,0.02362129545462515,5.429550251840976e-16
canonical,plus,421,0.01832351694281885,8.161926954617536e-16
canonical,plus_i,421,0.014497342338730079,3.074843236800109e-16
canonical,zero,422,0.009077109651337149,2.714613612566416e-16
canonical,one,422,0.02239907837301233,4.616959076525207e-16
canonical,plus,422,0.01970319499128367,5.216403919780703e-16
canonical,plus_i,422,0.0068845873416460085,4.789973295199901e-16
canonical,zero,423,0.007666075646663199,1.1526695791952792e-16
canonical,one,423,0.02158975654833862,4.0775977431685024e-16
canonical,plus,423,0.020232544669128286,3.164604693062934e-16
canonical,plus_i,423,0.006921575000813728,6.293580596032277e-16
canonical,zero,424,0.007499270747657858,2.3209555895402677e-16
canonical,one,424,0.01354449979363786,1.2033857212042762e-15
canonical,plus,424,0.008842615251994592,3.1279275893941186e-16
canonical,plus_i,424,0.00857904951388383,5.76386511617013e-16
canonical,zero,425,0.0055833396256731215,2.3164587732629384e-16
canonical,one,425,0.019045433862974935,6.333270267271574e-16
canonical,plus,425,0.0054886864561274045,9.12554081472978e-16
canonical,plus_i,425,-0.0014630104906467707,0.0016893390012042194
canonical,zero,426,0.0098364747455244,2.2709069457361657e-16
canonical,one,426,0.018322708703887736,8.979307148563457e-16
canonical,plus,426,0.019680781978991604,5.490106048469899e-16
canonical,plus_i,426,0.015603533870279207,4.756257210063047e-16
canonical,zero,427,0.009258959284833076,6.687731640060416e-16
canonical,one,427,0.019504256783296866,3.607542252382884e-16
canonical,plus,427,0.014201558788215,5.890069575917737e-16
canonical,plus_i,427,0.0012253734046371494,2.0168375323291193e-16
canonical,zero,428,0.006889249576331035,4.534830307791076e-16
canonical,one,428,0.019924080126095846,9.68698760476945e-16
canonical,plus,428,0.006927128294104943,8.190329305498013e-16
canonical,plus_i,428,0.020549528210456726,5.492035401930338e-16
canonical,zero,429,0.010784826592273075,4.505613425476129e-16
canonical,one,429,0.017510236873058187,4.377972895134255e-16
canonical,plus,429,0.015340330939589693,3.453827742679038e-16
canonical,plus_i,429,0.004183653039048999,5.301975214648848e-16
canonical,zero,430,0.012253750410095495,4.539893053990154e-16
canonical,one,430,0.023484842137774183,5.35551735142813e-16
canonical,plus,430,0.003908984029301584,2.7550172419579296e-16
canonical,plus_i,430,0.009023139661248375,4.1845911770178506e-16
canonical,zero,431,0.010334151836008049,1.18451258209505e-16
canonical,one,431,0.02023299037828282,4.3747723581369264e-16
canonical,plus,431,0.02195847533856414,4.090753273746491e-16
canonical,plus_i,431,9.951009228533592e-06,4.4060994521000516e-16
canonical,zero,432,0.008366922773159024,3.458398279879297e-16
canonical,one,432,0.015676542781585416,3.6816121481015824e-16
canonical,plus,432,0.011284629943403646,2.492733351599294e-16
canonical,plus_i,432,0.008690253967334511,4.485283454839313e-16
canonical,zero,433,0.008076867549397442,1.161552497310992e-16
canonical,one,433,0.022320088099087507,2.613392816305488e-16
canonical,plus,433,0.015352304700714588,6.38680466311197e-16
canonical,plus_i,433,0.01914614748995269,7.37385019454801e-16
canonical,zero,434,0.009409250009078414,7.432282996081415e-17
canonical,one,434,0.017247173909562045,7.954760085715331e-16
canonical,plus,434,0.01593233275088664,7.413779212117877e-16
canonical,plus_i,434,0.016411238736005727,5.486062992776652e-16
canonical,zero,435,0.009149801669772615,5.690901294259299e-16
canonical,one,435,0.019065319345795105,2.559210024053649e-16
canonical,plus,435,0.013441604310489646,3.635059389604918e-16
canonical,plus_i,435,0.016304838930107673,2.463318788700292e-16
canonical,zero,436,0.007510305599101339,3.443305934252287e-16
canonical,one,436,0.023072978773059905,6.699963978220751e-16
canonical,plus,436,0.014008871802066475,4.822609262741036e-16
canonical,plus_i,436,0.0018458500112977791,8.125545496287629e-16
canonical,zero,437,0.007431101958156516,2.4496251880803342e-17
canonical,one,437,0.015651963642381594,2.9197969115370165e-16
canonical,plus,437,0.01460797371878966,5.525427861583928e-16
canonical,plus_i,437,0.0046753988494438745,1.9900612833335457e-16
canonical,zero,438,0.012975783456430025,2.4546681981927646e-16
canonical,one,438,0.021513316356825858,9.80720817942447e-16
canonical,plus,438,0.0161033129798525,3.4135340493271504e-16
canonical,plus_i,438,0.006732440985318201,3.8816933176861e-16
canonical,zero,439,0.012198148391779625,6.469989522866528e-17
canonical,one,439,0.020880903154375945,1.0813068695211575e-15
canonical,plus,439,0.016416724701366407,2.714024635278142e-16
canonical,plus_i,439,0.016971701700214416,2.158441492015893e-16
canonical,zero,440,0.011989414191590683,3.3760279936203847e-16
canonical,one,440,0.02499282677760097,8.641550830087248e-16
canonical,plus,440,0.021386353793402438,5.793464312602764e-16
canonical,plus_i,440,0.016727227832310336,4.038055645644123e-16
canonical,zero,441,0.01065752952139959,1.3899725562405536e-16
canonical,one,441,0.017852100961553024,3.658472793569406e-16
canonical,plus,441,0.023498707059867677,4.159702679378319e-16
canonical,plus_i,441,0.009254733025528233,8.779331225660519e-16
canonical,zero,442,0.004822968441771437,1.154568924639013e-16
canonical,one,442,0.015249191160211353,3.9834479013071026e-16
canonical,plus,442,0.013565731490910395,6.065494804707533e-16
canonical,plus_i,442,0.010833915640817784,4.593644719207208e-16
canonical,zero,443,0.007973272395217218,1.4948502082462786e-16
canonical,one,443,0.01875504005861888,5.64120007008396e-16
canonical,plus,443,0.014117247352189286,6.285868716491725e-16
canonical,plus_i,443,0.005147533018147376,9.954239112327417e-16
canonical,zero,444,0.009615981604563499,6.557237574428129e-17
canonical,one,444,0.02079393603270453,3.9281588848466875e-16
canonical,plus,444,0.017423630788125134,4.615856256670226e-16
canonical,plus_i,444,0.0077742849088736415,6.554262461574699e-16
canonical,zero,445,0.007124745381181536,2.280450138836946e-16
canonical,one,445,0.01709602065439152,4.729814797958264e-16
canonical,plus,445,0.02198359253616492,2.2914257748026575e-16
canonical,plus_i,445,0.00924753201556809,3.127860789141867e-16
canonical,zero,446,0.007147757249949087,6.678759304977002e-16
canonical,one,446,0.0211840982793213,3.1069473753402067e-16
canonical,plus,446,0.01597131432699789,5.4255929327318645e-16
canonical,plus_i,446,0.004238361463537285,5.81163756920964e-16
canonical,zero,447,0.0093852361898854,6.702843336151691e-16
canonical,one,447,0.020541761560988196,3.095632452086634e-16
canonical,plus,447,0.009842366665822527,8.292449988467741e-16
canonical,plus_i,447,0.008927868571250448,4.328887864916737e-16
canonical,zero,448,0.00918837060944173,2.307671794362516e-16
canonical,one,448,0.019394681831659034,3.5908789046946658e-16
canonical,plus,448,0.012059617477564974,2.697878457757859e-16
canonical,plus_i,448,0.014290209014511909,5.007755077706538e-16
canonical,zero,449,0.010970843593640188,4.460407840550545e-16
canonical,one,449,0.017315322713591454,1.0222313464561716e-15
canonical,plus,449,0.004898231229799392,4.0717067877986104e-16
canonical,plus_i,449,0.010687537538167287,5.590497977950687e-16
canonical,zero,450,0.010320768170158751,2.4567681515871676e-16
canonical,one,450,0.020866473923192533,5.758633719454635e-16
canonical,plus,450,0.018708350532405795,5.411683904305139e-16
canonical,plus_i,450,0.02182322338934085,4.3950565990519835e-16
canonical,zero,451,0.011508417225900775,4.521097579141697e-16
